index,image_dir,conv_a,conv_b,conv_c,conv_d,conv_e,conv_f,conv_g,conv_h,is_fridge_corner
208,./corner_detector_dataset/images/josea_1664327229_6140823.jpg,-3473.0,-6847.0,-3435.0,-6747.0,-69.0,69.0,3343.0,-3343.0,1.0
288,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_4533703.jpg,-2363.0,-3975.0,-2625.0,-4939.0,613.0,-613.0,1963.0,-1963.0,1.0
2102,./corner_detector_dataset/images/josea_1664325257_1505547.jpg,-2137.0,-1649.0,-2085.0,-1619.0,-41.0,41.0,-477.0,477.0,0.0
1765,./corner_detector_dataset/images/josea_1664324964_7322063.jpg,-1169.0,-1141.0,-1237.0,-1175.0,51.0,-51.0,-45.0,45.0,0.0
1382,./corner_detector_dataset/images/alex_1664325653_9302907.jpg,-3834.0,-3070.0,-3568.0,-2840.0,-248.0,248.0,-746.0,746.0,0.0
408,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_5693877.jpg,-5223.0,-7399.0,-5615.0,-6173.0,-417.0,417.0,1367.0,-1367.0,1.0
1987,./corner_detector_dataset/images/javier_1664326680_470934.jpg,-7914.0,-5436.0,-8428.0,-5818.0,448.0,-448.0,-2544.0,2544.0,0.0
22,./corner_detector_dataset/images/alex_1664325580_449065.jpg,-3602.0,-3604.0,-3078.0,-1640.0,-1244.0,1244.0,-718.0,718.0,1.0
204,./corner_detector_dataset/images/josea_1664327204_5998418.jpg,-4978.0,-5716.0,-2848.0,-4890.0,-1478.0,1478.0,1390.0,-1390.0,1.0
1394,./corner_detector_dataset/images/alex_1664325538_1906834.jpg,-4498.0,-4874.0,-4648.0,-5004.0,140.0,-140.0,366.0,-366.0,0.0
340,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_5032692.jpg,-3216.0,-6042.0,-3556.0,-7162.0,730.0,-730.0,3216.0,-3216.0,1.0
1859,./corner_detector_dataset/images/alex_1664325588_0352755.jpg,-4570.0,-4432.0,-4682.0,-4964.0,322.0,-322.0,72.0,-72.0,0.0
1680,./corner_detector_dataset/images/javier_1664326711_3256955.jpg,-4073.0,-3825.0,-4143.0,-4177.0,211.0,-211.0,-107.0,107.0,0.0
1481,./corner_detector_dataset/images/javier_1664326511_8605182.jpg,-9517.0,-10119.0,-10963.0,-10487.0,907.0,-907.0,63.0,-63.0,0.0
1439,./corner_detector_dataset/images/alex_1664325692_7372186.jpg,-7582.0,-6740.0,-7618.0,-6992.0,144.0,-144.0,-734.0,734.0,0.0
664,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_844665.jpg,-6158.0,-3692.0,-5932.0,-5626.0,854.0,-854.0,-1386.0,1386.0,1.0
1229,./corner_detector_dataset/images/alex_1664325642_7598517.jpg,-6997.0,-5333.0,-6623.0,-6057.0,175.0,-175.0,-1115.0,1115.0,0.0
531,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_6920955.jpg,-2488.0,-152.0,-2532.0,-1352.0,622.0,-622.0,-1758.0,1758.0,1.0
1910,./corner_detector_dataset/images/alex_1664325472_2573328.jpg,-2814.0,-2222.0,-2858.0,-2354.0,88.0,-88.0,-548.0,548.0,0.0
81,./corner_detector_dataset/images/javier_1664326647_5687356.jpg,-6830.0,-4706.0,-6674.0,-6378.0,758.0,-758.0,-1210.0,1210.0,1.0
813,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_9966779.jpg,-5172.0,-3570.0,-5052.0,-4918.0,614.0,-614.0,-868.0,868.0,1.0
51,./corner_detector_dataset/images/alex_1664325740_6938756.jpg,-5374.0,-4236.0,-5246.0,-1696.0,-1334.0,1334.0,-2344.0,2344.0,1.0
1105,./corner_detector_dataset/images/josea_1664325311_3567934.jpg,-2226.0,-2534.0,-2572.0,-2784.0,298.0,-298.0,260.0,-260.0,0.0
1290,./corner_detector_dataset/images/alex_1664325574_770609.jpg,-2217.0,-3065.0,-3123.0,-3429.0,635.0,-635.0,577.0,-577.0,0.0
1082,./corner_detector_dataset/images/alex_1664325627_2552645.jpg,-5974.0,-2822.0,-5648.0,-3088.0,-30.0,30.0,-2856.0,2856.0,0.0
1946,./corner_detector_dataset/images/javier_1664326673_3321836.jpg,-4044.0,-4150.0,-4322.0,-4384.0,256.0,-256.0,84.0,-84.0,0.0
1807,./corner_detector_dataset/images/josea_1664325278_5332725.jpg,-4746.0,-7498.0,-6818.0,-4770.0,-328.0,328.0,352.0,-352.0,0.0
1625,./corner_detector_dataset/images/javier_1664326493_3139331.jpg,-8696.0,-9244.0,-9384.0,-9844.0,644.0,-644.0,504.0,-504.0,0.0
561,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_7419257.jpg,-686.0,-2472.0,-1864.0,-2474.0,590.0,-590.0,1198.0,-1198.0,1.0
94,./corner_detector_dataset/images/javier_1664326716_5285804.jpg,-7116.0,-6086.0,-7488.0,-6278.0,282.0,-282.0,-1120.0,1120.0,1.0
1998,./corner_detector_dataset/images/alex_1664325687_2182994.jpg,-10133.0,-7007.0,-10383.0,-7735.0,489.0,-489.0,-2887.0,2887.0,0.0
2082,./corner_detector_dataset/images/alex_1664325701_5724776.jpg,-2937.0,-3529.0,-4265.0,-2319.0,59.0,-59.0,-677.0,677.0,0.0
1089,./corner_detector_dataset/images/josea_1664327078_0060177.jpg,-4649.0,-5181.0,-5123.0,-5549.0,421.0,-421.0,479.0,-479.0,0.0
948,./corner_detector_dataset/images/josea_1664326171_8990393.jpg,-7870.0,-7876.0,-7818.0,-8212.0,142.0,-142.0,200.0,-200.0,0.0
608,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_7917926.jpg,-4958.0,-3592.0,-4950.0,-3960.0,180.0,-180.0,-1178.0,1178.0,1.0
1674,./corner_detector_dataset/images/javier_1664326685_7256079.jpg,-3826.0,-4094.0,-3934.0,-4226.0,120.0,-120.0,280.0,-280.0,0.0
1759,./corner_detector_dataset/images/alex_1664325637_8727067.jpg,-8200.0,-9206.0,-8414.0,-9428.0,218.0,-218.0,1010.0,-1010.0,0.0
1144,./corner_detector_dataset/images/josea_1664325461_5989873.jpg,-3591.0,-3765.0,-3473.0,-4429.0,273.0,-273.0,565.0,-565.0,0.0
1788,./corner_detector_dataset/images/alex_1664325639_1763685.jpg,-3825.0,-2939.0,-3501.0,-2829.0,-217.0,217.0,-779.0,779.0,0.0
1245,./corner_detector_dataset/images/josea_1664327108_2827003.jpg,-3298.0,-3310.0,-2638.0,-2630.0,-670.0,670.0,2.0,-2.0,0.0
674,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_8566184.jpg,-1464.0,-1222.0,-1454.0,16.0,-624.0,624.0,-856.0,856.0,1.0
1084,./corner_detector_dataset/images/alex_1664325731_5832171.jpg,-3666.0,-3420.0,-3598.0,-3408.0,-40.0,40.0,-218.0,218.0,0.0
1647,./corner_detector_dataset/images/josea_1664326159_84166.jpg,-1189.0,-1271.0,-1315.0,-1291.0,73.0,-73.0,29.0,-29.0,0.0
1195,./corner_detector_dataset/images/josea_1664325449_072945.jpg,-7783.0,-7297.0,-5423.0,-5391.0,-2133.0,2133.0,-259.0,259.0,0.0
1588,./corner_detector_dataset/images/josea_1664326543_3995411.jpg,-3132.0,-3054.0,-3270.0,-3236.0,160.0,-160.0,-56.0,56.0,0.0
1103,./corner_detector_dataset/images/josea_1664327185_6824372.jpg,-7579.0,-10251.0,-7953.0,-10911.0,517.0,-517.0,2815.0,-2815.0,0.0
160,./corner_detector_dataset/images/josea_1664326022_540362.jpg,-5930.0,-5498.0,-5528.0,-2908.0,-1496.0,1496.0,-1526.0,1526.0,1.0
1381,./corner_detector_dataset/images/alex_1664325721_9088054.jpg,-4286.0,-4626.0,-4440.0,-4788.0,158.0,-158.0,344.0,-344.0,0.0
870,./corner_detector_dataset/images/alex_1664325628_0451343.jpg,-8942.0,-8340.0,-10074.0,-9780.0,1286.0,-1286.0,-448.0,448.0,0.0
1740,./corner_detector_dataset/images/alex_1664325681_2031488.jpg,-6893.0,-9141.0,-7407.0,-8105.0,-261.0,261.0,1473.0,-1473.0,0.0
1593,./corner_detector_dataset/images/josea_1664325602_5541167.jpg,-7888.0,-8328.0,-8628.0,-9032.0,722.0,-722.0,422.0,-422.0,0.0
1945,./corner_detector_dataset/images/josea_1664325385_0929904.jpg,-4270.0,-4584.0,-4132.0,-4478.0,-122.0,122.0,330.0,-330.0,0.0
1483,./corner_detector_dataset/images/alex_1664325584_4165823.jpg,-7436.0,-7328.0,-8146.0,-7786.0,584.0,-584.0,-234.0,234.0,0.0
286,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_4504447.jpg,-6464.0,-5720.0,-6770.0,-5982.0,284.0,-284.0,-766.0,766.0,1.0
995,./corner_detector_dataset/images/alex_1664325552_1835952.jpg,-6719.0,-6643.0,-7057.0,-7039.0,367.0,-367.0,-47.0,47.0,0.0
816,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464873_0006652.jpg,-1108.0,-2138.0,-2220.0,-2250.0,612.0,-612.0,530.0,-530.0,1.0
16,./corner_detector_dataset/images/alex_1664325549_0629473.jpg,-6065.0,-5219.0,-6021.0,-2909.0,-1177.0,1177.0,-1979.0,1979.0,1.0
1754,./corner_detector_dataset/images/javier_1664326663_720298.jpg,-8370.0,-8804.0,-8780.0,-9222.0,414.0,-414.0,438.0,-438.0,0.0
2065,./corner_detector_dataset/images/josea_1664327268_4678788.jpg,-5683.0,-8843.0,-3367.0,-5661.0,-2749.0,2749.0,2727.0,-2727.0,0.0
2051,./corner_detector_dataset/images/javier_1664326756_5055225.jpg,-5727.0,-6099.0,-4027.0,-4489.0,-1655.0,1655.0,417.0,-417.0,0.0
2003,./corner_detector_dataset/images/javier_1664326460_418535.jpg,-3582.0,-6062.0,-3660.0,-3864.0,-1060.0,1060.0,1342.0,-1342.0,0.0
1396,./corner_detector_dataset/images/josea_1664325046_3894.jpg,-1269.0,-1229.0,-1201.0,-1183.0,-57.0,57.0,-29.0,29.0,0.0
1665,./corner_detector_dataset/images/javier_1664326681_9871142.jpg,-8769.0,-9261.0,-9415.0,-10001.0,693.0,-693.0,539.0,-539.0,0.0
135,./corner_detector_dataset/images/josea_1664325486_9265523.jpg,-5913.0,-7237.0,-1829.0,-7199.0,-2061.0,2061.0,3347.0,-3347.0,1.0
993,./corner_detector_dataset/images/josea_1664325502_7370481.jpg,-5029.0,-4629.0,-4967.0,-4885.0,97.0,-97.0,-241.0,241.0,0.0
1333,./corner_detector_dataset/images/josea_1664324930_3224862.jpg,-3533.0,-4793.0,-2665.0,-3399.0,-1131.0,1131.0,997.0,-997.0,0.0
1789,./corner_detector_dataset/images/alex_1664325472_4711294.jpg,-817.0,-1941.0,-2247.0,-2569.0,1029.0,-1029.0,723.0,-723.0,0.0
211,./corner_detector_dataset/images/josea_1664327306_8742547.jpg,-6065.0,-5219.0,-6021.0,-2909.0,-1177.0,1177.0,-1979.0,1979.0,1.0
1273,./corner_detector_dataset/images/josea_1664327249_09089.jpg,-4095.0,-4527.0,-5233.0,-5595.0,1103.0,-1103.0,397.0,-397.0,0.0
1477,./corner_detector_dataset/images/josea_1664327035_134258.jpg,-1616.0,-1156.0,-1200.0,-788.0,-392.0,392.0,-436.0,436.0,0.0
274,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_4364505.jpg,-3527.0,-7279.0,-3937.0,-8427.0,779.0,-779.0,4121.0,-4121.0,1.0
88,./corner_detector_dataset/images/javier_1664326686_3921876.jpg,-3212.0,-7376.0,-2972.0,-7420.0,-98.0,98.0,4306.0,-4306.0,1.0
1015,./corner_detector_dataset/images/alex_1664325633_7576187.jpg,-8937.0,-9435.0,-8645.0,-9221.0,-253.0,253.0,537.0,-537.0,0.0
298,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_460352.jpg,-5080.0,-6754.0,-6968.0,-7950.0,1542.0,-1542.0,1328.0,-1328.0,1.0
2085,./corner_detector_dataset/images/alex_1664325639_8753996.jpg,-5047.0,-3577.0,-5405.0,-4025.0,403.0,-403.0,-1425.0,1425.0,0.0
1274,./corner_detector_dataset/images/alex_1664325617_135214.jpg,-4706.0,-5310.0,-4860.0,-5404.0,124.0,-124.0,574.0,-574.0,0.0
602,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_7858074.jpg,-1262.0,-1060.0,-1238.0,8.0,-546.0,546.0,-724.0,724.0,1.0
2077,./corner_detector_dataset/images/javier_1664326509_4860384.jpg,-1601.0,-1271.0,-1259.0,-1267.0,-173.0,173.0,-161.0,161.0,0.0
736,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_9178865.jpg,-5924.0,-2956.0,-5726.0,-5350.0,1098.0,-1098.0,-1672.0,1672.0,1.0
1239,./corner_detector_dataset/images/alex_1664325557_7427197.jpg,-8668.0,-8146.0,-9268.0,-8734.0,594.0,-594.0,-528.0,528.0,0.0
1885,./corner_detector_dataset/images/alex_1664325476_6540546.jpg,-3132.0,-2936.0,-4346.0,-3806.0,1042.0,-1042.0,-368.0,368.0,0.0
103,./corner_detector_dataset/images/josea_1664324933_7665076.jpg,-4496.0,-6858.0,-6672.0,-8038.0,1678.0,-1678.0,1864.0,-1864.0,1.0
1603,./corner_detector_dataset/images/javier_1664326630_7974584.jpg,-7887.0,-8643.0,-9065.0,-9715.0,1125.0,-1125.0,703.0,-703.0,0.0
2115,./corner_detector_dataset/images/alex_1664325497_1627276.jpg,-6943.0,-5245.0,-6099.0,-2643.0,-1723.0,1723.0,-2577.0,2577.0,0.0
45,./corner_detector_dataset/images/alex_1664325708_3115659.jpg,-3721.0,-3269.0,-3339.0,-2529.0,-561.0,561.0,-631.0,631.0,1.0
1611,./corner_detector_dataset/images/alex_1664325561_1410959.jpg,-7796.0,-8332.0,-8292.0,-8820.0,492.0,-492.0,532.0,-532.0,0.0
861,./corner_detector_dataset/images/javier_1664326735_5215137.jpg,-7381.0,-7903.0,-7813.0,-8305.0,417.0,-417.0,507.0,-507.0,0.0
1899,./corner_detector_dataset/images/javier_1664326759_0842805.jpg,-3492.0,-3438.0,-3782.0,-3852.0,352.0,-352.0,8.0,-8.0,0.0
1470,./corner_detector_dataset/images/javier_1664326520_612831.jpg,-7840.0,-8400.0,-8358.0,-8870.0,494.0,-494.0,536.0,-536.0,0.0
1617,./corner_detector_dataset/images/alex_1664325552_2144773.jpg,-7890.0,-8418.0,-8472.0,-8936.0,550.0,-550.0,496.0,-496.0,0.0
528,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_6890666.jpg,-621.0,-2129.0,-1627.0,-2169.0,523.0,-523.0,1025.0,-1025.0,1.0
1883,./corner_detector_dataset/images/alex_1664325475_5341713.jpg,-2348.0,-1738.0,-2676.0,-1586.0,88.0,-88.0,-850.0,850.0,0.0
1785,./corner_detector_dataset/images/josea_1664325631_4612932.jpg,-1452.0,-3106.0,-1626.0,-3312.0,190.0,-190.0,1670.0,-1670.0,0.0
481,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_6401992.jpg,-8571.0,-5719.0,-8167.0,-5129.0,-497.0,497.0,-2945.0,2945.0,1.0
1791,./corner_detector_dataset/images/alex_1664325603_3753812.jpg,-9635.0,-7169.0,-9909.0,-7425.0,265.0,-265.0,-2475.0,2475.0,0.0
448,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_6062865.jpg,-5166.0,-2560.0,-5574.0,-6052.0,1950.0,-1950.0,-1064.0,1064.0,1.0
1926,./corner_detector_dataset/images/josea_1664327254_9233983.jpg,-6450.0,-8378.0,-10000.0,-7456.0,1314.0,-1314.0,-308.0,308.0,0.0
571,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_7519224.jpg,-2673.0,-2267.0,-2619.0,-7.0,-1157.0,1157.0,-1509.0,1509.0,1.0
110,./corner_detector_dataset/images/josea_1664325062_2726917.jpg,-4275.0,-8831.0,-4021.0,-8475.0,-305.0,305.0,4505.0,-4505.0,1.0
1237,./corner_detector_dataset/images/josea_1664325609_6433978.jpg,-8170.0,-8616.0,-9138.0,-9604.0,978.0,-978.0,456.0,-456.0,0.0
1976,./corner_detector_dataset/images/josea_1664326280_565666.jpg,-8619.0,-9091.0,-9301.0,-9751.0,671.0,-671.0,461.0,-461.0,0.0
935,./corner_detector_dataset/images/josea_1664325262_0953517.jpg,-7900.0,-8452.0,-8652.0,-9164.0,732.0,-732.0,532.0,-532.0,0.0
1391,./corner_detector_dataset/images/josea_1664325619_5578647.jpg,-4533.0,-5371.0,-1345.0,-4001.0,-2279.0,2279.0,1747.0,-1747.0,0.0
768,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_9517958.jpg,-3677.0,-5061.0,-5113.0,-5939.0,1157.0,-1157.0,1105.0,-1105.0,1.0
1152,./corner_detector_dataset/images/josea_1664325467_4940314.jpg,-1991.0,-1513.0,-1757.0,-1709.0,-19.0,19.0,-263.0,263.0,0.0
1988,./corner_detector_dataset/images/josea_1664325236_2050655.jpg,-4691.0,-4665.0,-1695.0,-2035.0,-2813.0,2813.0,157.0,-157.0,0.0
62,./corner_detector_dataset/images/javier_1664326510_328944.jpg,-2831.0,-6877.0,-2167.0,-7779.0,119.0,-119.0,4829.0,-4829.0,1.0
1196,./corner_detector_dataset/images/alex_1664325729_1709187.jpg,-3595.0,-3965.0,-3731.0,-4111.0,141.0,-141.0,375.0,-375.0,0.0
1233,./corner_detector_dataset/images/josea_1664326575_2545044.jpg,-4939.0,-6801.0,-4913.0,-6881.0,27.0,-27.0,1915.0,-1915.0,0.0
332,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_4962566.jpg,-4165.0,-3451.0,-3793.0,-3717.0,-53.0,53.0,-395.0,395.0,1.0
1669,./corner_detector_dataset/images/josea_1664327011_0386727.jpg,-4102.0,-6898.0,-4376.0,-6424.0,-100.0,100.0,2422.0,-2422.0,0.0
1,./corner_detector_dataset/images/alex_1664325459_8196018.jpg,-6483.0,-4053.0,-6273.0,-6029.0,883.0,-883.0,-1337.0,1337.0,1.0
1919,./corner_detector_dataset/images/alex_1664325544_3490086.jpg,-4363.0,-4619.0,-2929.0,-895.0,-2579.0,2579.0,-889.0,889.0,0.0
1220,./corner_detector_dataset/images/javier_1664326579_3614771.jpg,-2620.0,-2790.0,-1984.0,-1994.0,-716.0,716.0,90.0,-90.0,0.0
142,./corner_detector_dataset/images/josea_1664325576_1794698.jpg,-3124.0,-2642.0,-3082.0,-48.0,-1318.0,1318.0,-1758.0,1758.0,1.0
1661,./corner_detector_dataset/images/javier_1664326741_5822778.jpg,-6986.0,-7512.0,-7410.0,-7852.0,382.0,-382.0,484.0,-484.0,0.0
834,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464873_0176227.jpg,-6346.0,-4086.0,-6292.0,-4704.0,282.0,-282.0,-1924.0,1924.0,1.0
1512,./corner_detector_dataset/images/alex_1664325457_429108.jpg,-2277.0,-2537.0,-2357.0,-2575.0,59.0,-59.0,239.0,-239.0,0.0
2039,./corner_detector_dataset/images/josea_1664325070_7114103.jpg,-3393.0,-8485.0,-4177.0,-8491.0,395.0,-395.0,4703.0,-4703.0,0.0
913,./corner_detector_dataset/images/javier_1664326712_696893.jpg,-10083.0,-10741.0,-10741.0,-11353.0,635.0,-635.0,635.0,-635.0,0.0
1792,./corner_detector_dataset/images/alex_1664325514_1947052.jpg,-1967.0,-1431.0,-2381.0,-1843.0,413.0,-413.0,-537.0,537.0,0.0
1408,./corner_detector_dataset/images/javier_1664326682_6828887.jpg,-4267.0,-4457.0,-4337.0,-4601.0,107.0,-107.0,227.0,-227.0,0.0
198,./corner_detector_dataset/images/josea_1664327065_4023511.jpg,-5374.0,-4236.0,-5246.0,-1696.0,-1334.0,1334.0,-2344.0,2344.0,1.0
460,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_6182563.jpg,-2125.0,-6133.0,-2883.0,-6169.0,397.0,-397.0,3647.0,-3647.0,1.0
159,./corner_detector_dataset/images/josea_1664326016_9627187.jpg,-5897.0,-7211.0,-1823.0,-7183.0,-2051.0,2051.0,3337.0,-3337.0,1.0
1871,./corner_detector_dataset/images/javier_1664326506_8673394.jpg,-8119.0,-6553.0,-8615.0,-6795.0,369.0,-369.0,-1693.0,1693.0,0.0
1149,./corner_detector_dataset/images/javier_1664326638_7692122.jpg,-2812.0,-2746.0,-3372.0,-2954.0,384.0,-384.0,-242.0,242.0,0.0
1348,./corner_detector_dataset/images/josea_1664325473_3447866.jpg,-2414.0,-1920.0,-2762.0,-2940.0,684.0,-684.0,-158.0,158.0,0.0
1364,./corner_detector_dataset/images/alex_1664325737_2415535.jpg,-1815.0,-1331.0,-1427.0,-769.0,-475.0,475.0,-571.0,571.0,0.0
1746,./corner_detector_dataset/images/josea_1664325553_2498984.jpg,-2961.0,-3207.0,-3083.0,-3311.0,113.0,-113.0,237.0,-237.0,0.0
83,./corner_detector_dataset/images/javier_1664326659_6057239.jpg,-8965.0,-5777.0,-8533.0,-5187.0,-511.0,511.0,-3267.0,3267.0,1.0
1570,./corner_detector_dataset/images/josea_1664325381_189313.jpg,-3280.0,-3568.0,-3338.0,-3526.0,8.0,-8.0,238.0,-238.0,0.0
1586,./corner_detector_dataset/images/alex_1664325557_7743647.jpg,-7564.0,-7254.0,-7864.0,-7786.0,416.0,-416.0,-194.0,194.0,0.0
1671,./corner_detector_dataset/images/josea_1664327106_651708.jpg,-6093.0,-6379.0,-7113.0,-6921.0,781.0,-781.0,47.0,-47.0,0.0
1650,./corner_detector_dataset/images/alex_1664325551_2675061.jpg,-7793.0,-8295.0,-8397.0,-8853.0,581.0,-581.0,479.0,-479.0,0.0
427,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_5863423.jpg,-5123.0,-3251.0,-5307.0,-3181.0,57.0,-57.0,-1999.0,1999.0,1.0
289,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_4533703.jpg,-3386.0,-5700.0,-3758.0,-7092.0,882.0,-882.0,2824.0,-2824.0,1.0
1757,./corner_detector_dataset/images/josea_1664325224_8367505.jpg,-3327.0,-3125.0,-3135.0,-3147.0,-85.0,85.0,-95.0,95.0,0.0
529,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_6890666.jpg,-923.0,-3129.0,-2385.0,-3173.0,753.0,-753.0,1497.0,-1497.0,1.0
1171,./corner_detector_dataset/images/javier_1664326586_4151723.jpg,-4294.0,-9934.0,-5936.0,-10296.0,1002.0,-1002.0,5000.0,-5000.0,0.0
885,./corner_detector_dataset/images/josea_1664325210_035521.jpg,-6679.0,-3303.0,-6815.0,-3629.0,231.0,-231.0,-3281.0,3281.0,0.0
1429,./corner_detector_dataset/images/josea_1664326614_173533.jpg,-4855.0,-4187.0,-4373.0,-4227.0,-221.0,221.0,-407.0,407.0,0.0
599,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_7838151.jpg,-1438.0,-1512.0,-246.0,-1484.0,-610.0,610.0,656.0,-656.0,1.0
401,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_5634038.jpg,-3507.0,-3035.0,-3463.0,-1901.0,-589.0,589.0,-1017.0,1017.0,1.0
639,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_8217418.jpg,-1905.0,-1597.0,-1871.0,-5.0,-813.0,813.0,-1087.0,1087.0,1.0
154,./corner_detector_dataset/images/josea_1664325731_2974153.jpg,-3145.0,-2647.0,-3125.0,-33.0,-1317.0,1317.0,-1795.0,1795.0,1.0
1705,./corner_detector_dataset/images/josea_1664325086_2698762.jpg,-2377.0,-1687.0,-2913.0,-2377.0,613.0,-613.0,-613.0,613.0,0.0
2009,./corner_detector_dataset/images/alex_1664325568_858632.jpg,-8701.0,-8761.0,-9085.0,-9135.0,379.0,-379.0,55.0,-55.0,0.0
1386,./corner_detector_dataset/images/alex_1664325558_5970228.jpg,-3424.0,-3446.0,-4110.0,-3820.0,530.0,-530.0,-134.0,134.0,0.0
295,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_4583843.jpg,-3310.0,-3330.0,-2360.0,-1632.0,-1324.0,1324.0,-354.0,354.0,1.0
1129,./corner_detector_dataset/images/javier_1664326491_6133146.jpg,-7929.0,-8841.0,-8327.0,-9305.0,431.0,-431.0,945.0,-945.0,0.0
1282,./corner_detector_dataset/images/josea_1664326607_096636.jpg,-6198.0,-9740.0,-7140.0,-10014.0,608.0,-608.0,3208.0,-3208.0,0.0
1006,./corner_detector_dataset/images/javier_1664326571_310488.jpg,-4008.0,-4138.0,-3812.0,-4066.0,-134.0,134.0,192.0,-192.0,0.0
581,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_7628694.jpg,-5094.0,-3984.0,-4866.0,-3568.0,-322.0,322.0,-1204.0,1204.0,1.0
2022,./corner_detector_dataset/images/josea_1664325989_800902.jpg,-8206.0,-8954.0,-9872.0,-10920.0,1816.0,-1816.0,898.0,-898.0,0.0
1720,./corner_detector_dataset/images/josea_1664325386_74462.jpg,-3324.0,-3594.0,-3384.0,-3682.0,74.0,-74.0,284.0,-284.0,0.0
1400,./corner_detector_dataset/images/josea_1664325680_5087907.jpg,-2238.0,-4552.0,-2440.0,-4118.0,-116.0,116.0,1996.0,-1996.0,0.0
718,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_8995035.jpg,-8660.0,-6306.0,-8664.0,-6938.0,318.0,-318.0,-2040.0,2040.0,1.0
632,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_8157294.jpg,-2377.0,-141.0,-2431.0,-1285.0,599.0,-599.0,-1691.0,1691.0,1.0
1561,./corner_detector_dataset/images/alex_1664325462_3152044.jpg,-3153.0,-3425.0,-3237.0,-3487.0,73.0,-73.0,261.0,-261.0,0.0
2094,./corner_detector_dataset/images/javier_1664326617_3884811.jpg,-1219.0,-1163.0,-1231.0,-1109.0,-21.0,21.0,-89.0,89.0,0.0
